from,to,blockNumber,transactionPosition,subtraces,traceAddress,hierarchy,decoded
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17939690,5,0,"[0, 2, 0]",3,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17939690,5,0,"[0, 2, 1]",3,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17939690,5,0,"[0, 2, 2]",3,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17939865,80,0,"[7, 0]",2,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17939865,80,0,"[7, 1]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17939865,80,0,"[7, 2]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17939951,152,0,"[5, 0]",2,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17939951,152,0,"[5, 1]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17939951,152,0,"[5, 2]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17939954,96,0,"[0, 4, 2, 0]",4,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17939954,96,0,"[0, 4, 2, 1]",4,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17939954,96,0,"[0, 4, 2, 2]",4,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940215,183,0,"[1, 0, 1, 2, 0]",5,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940215,183,0,"[1, 0, 1, 2, 1]",5,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17940215,183,0,"[1, 0, 1, 2, 2]",5,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17940222,3,0,"[0, 2, 0]",3,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940222,3,0,"[0, 2, 1]",3,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17940222,3,0,"[0, 2, 2]",3,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940222,4,0,"[0, 4, 0]",3,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940222,4,0,"[0, 4, 1]",3,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17940222,4,0,"[0, 4, 2]",3,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940265,95,0,"[0, 4, 2, 0]",4,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940265,95,0,"[0, 4, 2, 1]",4,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17940265,95,0,"[0, 4, 2, 2]",4,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940366,132,0,"[3, 0, 2, 3, 2, 0]",6,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940366,132,0,"[3, 0, 2, 3, 2, 1]",6,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17940366,132,0,"[3, 0, 2, 3, 2, 2]",6,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940678,15,0,"[0, 4, 0]",3,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940678,15,0,"[0, 4, 1]",3,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17940678,15,0,"[0, 4, 2]",3,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940679,151,0,"[9, 0]",2,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940679,151,0,"[9, 1]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17940679,151,0,"[9, 2]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17940680,45,0,"[0, 2, 0, 2, 1, 0]",6,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940680,45,0,"[0, 2, 0, 2, 1, 1]",6,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17940680,45,0,"[0, 2, 0, 2, 1, 2]",6,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17940823,0,0,"[1, 2, 1, 2, 0]",5,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17940823,0,0,"[1, 2, 1, 2, 1]",5,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17940823,0,0,"[1, 2, 1, 2, 2]",5,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17941018,65,0,"[3, 4, 0]",3,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17941018,65,0,"[3, 4, 1]",3,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17941018,65,0,"[3, 4, 2]",3,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17941386,97,0,"[0, 4, 2, 0]",4,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17941386,97,0,"[0, 4, 2, 1]",4,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17941386,97,0,"[0, 4, 2, 2]",4,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17941583,68,0,"[0, 4, 2, 0]",4,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17941583,68,0,"[0, 4, 2, 1]",4,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17941583,68,0,"[0, 4, 2, 2]",4,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17941795,5,0,"[1, 2, 2, 2, 0]",5,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17941795,5,0,"[1, 2, 2, 2, 1]",5,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17941795,5,0,"[1, 2, 2, 2, 2]",5,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17942346,7,0,"[1, 2, 2, 2, 0]",5,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17942346,7,0,"[1, 2, 2, 2, 1]",5,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17942346,7,0,"[1, 2, 2, 2, 2]",5,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17942994,49,0,"[7, 0]",2,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17942994,49,0,"[7, 1]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17942994,49,0,"[7, 2]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17943571,56,0,"[1, 2, 2, 2, 0]",5,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17943571,56,0,"[1, 2, 2, 2, 1]",5,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17943571,56,0,"[1, 2, 2, 2, 2]",5,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17943577,60,0,"[8, 0]",2,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17943577,60,0,"[8, 1]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17943577,60,0,"[8, 2]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17943753,61,0,"[1, 2, 1, 2, 0]",5,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17943753,61,0,"[1, 2, 1, 2, 1]",5,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17943753,61,0,"[1, 2, 1, 2, 2]",5,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17943910,107,0,"[5, 0]",2,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17943910,107,0,"[5, 1]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17943910,107,0,"[5, 2]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17943932,124,0,"[2, 0, 2, 3, 2, 0]",6,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17943932,124,0,"[2, 0, 2, 3, 2, 1]",6,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17943932,124,0,"[2, 0, 2, 3, 2, 2]",6,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17943937,10,0,"[2, 0, 2, 3, 2, 0]",6,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17943937,10,0,"[2, 0, 2, 3, 2, 1]",6,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17943937,10,0,"[2, 0, 2, 3, 2, 2]",6,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17943937,11,0,"[0, 4, 0]",3,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17943937,11,0,"[0, 4, 1]",3,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17943937,11,0,"[0, 4, 2]",3,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17944245,129,0,"[0, 4, 2, 0]",4,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17944245,129,0,"[0, 4, 2, 1]",4,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17944245,129,0,"[0, 4, 2, 2]",4,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17944259,52,0,"[8, 0]",2,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17944259,52,0,"[8, 1]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17944259,52,0,"[8, 2]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17944374,10,0,"[2, 0]",2,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17944374,10,0,"[2, 1]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17944374,10,0,"[2, 2]",2,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17944448,106,0,"[1, 2, 1, 2, 0]",5,transfer
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0x4a220e6096b25eadb88358cb44068a3248254675,17944448,106,0,"[1, 2, 1, 2, 1]",5,balanceOf
0x0c4a68cf6857cc76fe946d04fe85fac5fae9625e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17944448,106,0,"[1, 2, 1, 2, 2]",5,balanceOf
